order_id,product_id,product_name,division,region,current_production_site,proposed_production_site,current_distance_km,proposed_distance_km,distance_change_km,distance_change_pct,current_lt_pred,proposed_lt_pred,lt_change_days,S_distance,S_cost,S_leadtime,S_utilization,S_risk,composite_score,confidence,recommendation,risk_level,efficiency_class,risk_flags
US-2024-123967-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1482.667,1467.681,-14.986,0.1241,-0.0001,0.0101,0.5927,1.0,0.2104,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2024-104136-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Atlantic,Wicked Choccy's,Wicked Choccy's,1666.6,1666.6,0.0,0.0,1364.974,1364.974,0.0,0.0,0.5169,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-104136-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Atlantic,Wicked Choccy's,Wicked Choccy's,1666.6,1666.6,0.0,0.0,1506.304,1506.304,0.0,0.0,0.5169,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-143567-CHO-FUD-51000,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,Gulf,Lot's O' Nuts,Wicked Choccy's,1817.6,201.3,-1616.3,88.93,1631.45,1628.679,-2.771,0.8893,0.9417,0.0017,0.5927,1.0,0.7506,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2024-120061-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Atlantic,Wicked Choccy's,Wicked Choccy's,1666.6,1666.6,0.0,0.0,1636.296,1636.296,0.0,0.0,0.5169,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-127782-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Atlantic,Wicked Choccy's,Wicked Choccy's,1666.6,1666.6,0.0,0.0,1636.829,1636.829,0.0,0.0,0.5169,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-163790-OTH-KAZ-38000,OTH-KAZ-38000,Kazookles,Other,Pacific,The Other Factory,The Other Factory,1139.7,1139.7,0.0,0.0,1628.203,1628.203,0.0,0.0,0.6697,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-127782-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1628.809,1628.809,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-167227-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,Lot's O' Nuts,Wicked Choccy's,2068.1,1385.4,-682.7,33.01,1563.283,1539.69,-23.593,0.3301,0.5984,0.0151,0.5927,1.0,0.4432,0.8811,STRONG RECOMMEND,Low,MODERATE,
US-2024-115609-CHO-FUD-51000,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1633.545,1631.696,-1.849,0.1241,-0.0001,0.0011,0.5927,1.0,0.209,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2024-169005-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Gulf,Lot's O' Nuts,Wicked Choccy's,1817.6,201.3,-1616.3,88.93,1618.471,1610.229,-8.242,0.8893,0.9417,0.0051,0.5927,1.0,0.7512,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2024-145597-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,Lot's O' Nuts,Wicked Choccy's,2068.1,1385.4,-682.7,33.01,1601.534,1604.803,3.268,0.3301,0.5984,-0.002,0.5927,1.0,0.4406,0.8811,STRONG RECOMMEND,Low,MODERATE,
US-2024-163790-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1631.092,1631.765,0.673,0.1241,-0.0001,-0.0004,0.5927,1.0,0.2088,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2024-116358-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Interior,Wicked Choccy's,Wicked Choccy's,1116.6,1116.6,0.0,0.0,1542.235,1542.235,0.0,0.0,0.6763,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-163790-OTH-LIC-15000,OTH-LIC-15000,Lickable Wallpaper,Other,Pacific,Secret Factory,The Other Factory,2795.2,2582.3,-212.9,7.62,1628.005,1628.395,0.39,0.0762,0.2515,-0.0002,0.9902,0.6,0.2523,0.8811,MODERATE RECOMMEND,Medium,LOW,minority_factory
US-2024-163790-CHO-FUD-51000,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1618.728,1616.456,-2.273,0.1241,-0.0001,0.0014,0.5927,1.0,0.2091,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2024-127782-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1637.513,1637.513,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-143567-OTH-LIC-15000,OTH-LIC-15000,Lickable Wallpaper,Other,Gulf,Secret Factory,The Other Factory,1303.8,941.9,-361.9,27.76,1609.072,1611.483,2.41,0.2776,0.727,-0.0015,0.9902,0.6,0.4516,0.8811,STRONG RECOMMEND,Medium,MODERATE,minority_factory
US-2024-116358-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Interior,Lot's O' Nuts,Wicked Choccy's,2068.1,1385.4,-682.7,33.01,1570.084,1561.598,-8.486,0.3301,0.5984,0.0054,0.5927,1.0,0.4417,0.8811,STRONG RECOMMEND,Low,MODERATE,
US-2024-163790-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Pacific,Wicked Choccy's,Lot's O' Nuts,2428.5,614.5,-1814.0,74.7,1636.824,1628.113,-8.711,0.747,0.8219,0.0053,0.4416,1.0,0.6379,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2024-164049-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1579.619,1586.217,6.598,0.1241,-0.0001,-0.0042,0.5927,1.0,0.2082,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2024-168179-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1601.067,1592.83,-8.237,0.1241,-0.0001,0.0051,0.5927,1.0,0.2096,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2024-167227-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Interior,Lot's O' Nuts,Wicked Choccy's,2068.1,1385.4,-682.7,33.01,1568.889,1563.128,-5.761,0.3301,0.5984,0.0037,0.5927,1.0,0.4415,0.8811,STRONG RECOMMEND,Low,MODERATE,
US-2024-163790-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Pacific,Wicked Choccy's,Lot's O' Nuts,2428.5,614.5,-1814.0,74.7,1636.549,1607.35,-29.199,0.747,0.8219,0.0178,0.4416,1.0,0.6397,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2024-143567-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Gulf,Lot's O' Nuts,Wicked Choccy's,1817.6,201.3,-1616.3,88.93,1633.256,1629.839,-3.417,0.8893,0.9417,0.0021,0.5927,1.0,0.7507,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2024-141425-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1627.703,1627.703,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-143567-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Gulf,Lot's O' Nuts,Wicked Choccy's,1817.6,201.3,-1616.3,88.93,1624.858,1623.353,-1.505,0.8893,0.9417,0.0009,0.5927,1.0,0.7505,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2024-127782-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1635.067,1635.067,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-142636-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Pacific,Wicked Choccy's,Lot's O' Nuts,2428.5,614.5,-1814.0,74.7,1578.227,1520.924,-57.303,0.747,0.8219,0.0363,0.4416,1.0,0.6424,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2024-143329-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1596.197,1597.417,1.22,0.1241,-0.0001,-0.0008,0.5927,1.0,0.2088,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2024-153339-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Gulf,Lot's O' Nuts,Wicked Choccy's,1817.6,201.3,-1616.3,88.93,1545.158,1542.931,-2.226,0.8893,0.9417,0.0014,0.5927,1.0,0.7506,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2024-135419-CHO-FUD-51000,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1411.879,1417.206,5.327,0.1241,-0.0001,-0.0038,0.5927,1.0,0.2083,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2024-105998-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Pacific,Wicked Choccy's,Lot's O' Nuts,2428.5,614.5,-1814.0,74.7,1508.504,1474.864,-33.641,0.747,0.8219,0.0223,0.4416,1.0,0.6404,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2024-100622-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Gulf,Wicked Choccy's,Wicked Choccy's,567.8,567.8,0.0,0.0,1472.727,1472.727,0.0,0.0,0.8354,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-110429-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1559.17,1559.17,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-168802-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1541.704,1543.32,1.616,0.1241,-0.0001,-0.001,0.5927,1.0,0.2087,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2024-100622-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Gulf,Lot's O' Nuts,Wicked Choccy's,1817.6,201.3,-1616.3,88.93,1527.253,1470.83,-56.423,0.8893,0.9417,0.0369,0.5927,1.0,0.7559,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2024-121615-CHO-FUD-51000,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,Interior,Lot's O' Nuts,Wicked Choccy's,2068.1,1385.4,-682.7,33.01,1518.133,1529.151,11.018,0.3301,0.5984,-0.0073,0.5927,1.0,0.4398,0.8811,STRONG RECOMMEND,Low,MODERATE,
US-2024-126046-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Gulf,Wicked Choccy's,Wicked Choccy's,567.8,567.8,0.0,0.0,1585.207,1585.207,0.0,0.0,0.8354,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-142636-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Pacific,Wicked Choccy's,Lot's O' Nuts,2428.5,614.5,-1814.0,74.7,1524.02,1436.938,-87.082,0.747,0.8219,0.0571,0.4416,1.0,0.6455,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2024-121615-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Interior,Wicked Choccy's,Wicked Choccy's,1116.6,1116.6,0.0,0.0,1547.866,1547.866,0.0,0.0,0.6763,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-103009-OTH-GUM-21000,OTH-GUM-21000,Wonka Gum,Other,Gulf,Secret Factory,The Other Factory,1303.8,941.9,-361.9,27.76,1556.604,1531.409,-25.196,0.2776,0.727,0.0162,0.9902,0.6,0.4542,0.8811,STRONG RECOMMEND,Medium,MODERATE,minority_factory
US-2024-100622-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Gulf,Lot's O' Nuts,Wicked Choccy's,1817.6,201.3,-1616.3,88.93,1590.719,1483.795,-106.924,0.8893,0.9417,0.0672,0.5927,1.0,0.7605,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2024-148320-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Pacific,Wicked Choccy's,Lot's O' Nuts,2428.5,614.5,-1814.0,74.7,1482.364,1467.299,-15.065,0.747,0.8219,0.0102,0.4416,1.0,0.6386,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2024-130834-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Gulf,Wicked Choccy's,Wicked Choccy's,567.8,567.8,0.0,0.0,1545.065,1545.065,0.0,0.0,0.8354,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-121615-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Interior,Wicked Choccy's,Wicked Choccy's,1116.6,1116.6,0.0,0.0,1503.381,1503.381,0.0,0.0,0.6763,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-101518-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1484.324,1484.324,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-110989-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Pacific,Wicked Choccy's,Lot's O' Nuts,2428.5,614.5,-1814.0,74.7,1437.251,1430.589,-6.662,0.747,0.8219,0.0046,0.4416,1.0,0.6378,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2024-105998-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Pacific,Wicked Choccy's,Lot's O' Nuts,2428.5,614.5,-1814.0,74.7,1507.042,1459.956,-47.087,0.747,0.8219,0.0312,0.4416,1.0,0.6417,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2024-100622-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Gulf,Wicked Choccy's,Wicked Choccy's,567.8,567.8,0.0,0.0,1472.727,1472.727,0.0,0.0,0.8354,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-161130-CHO-FUD-51000,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,Gulf,Lot's O' Nuts,Wicked Choccy's,1817.6,201.3,-1616.3,88.93,1543.893,1500.279,-43.614,0.8893,0.9417,0.0282,0.5927,1.0,0.7546,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2024-147760-CHO-FUD-51000,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,Gulf,Lot's O' Nuts,Wicked Choccy's,1817.6,201.3,-1616.3,88.93,1455.062,1479.657,24.595,0.8893,0.9417,-0.0169,0.5927,1.0,0.7479,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2024-168116-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Gulf,Lot's O' Nuts,Wicked Choccy's,1817.6,201.3,-1616.3,88.93,1561.747,1510.661,-51.086,0.8893,0.9417,0.0327,0.5927,1.0,0.7553,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2024-159135-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Gulf,Wicked Choccy's,Wicked Choccy's,567.8,567.8,0.0,0.0,1474.813,1474.813,0.0,0.0,0.8354,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-121160-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,Lot's O' Nuts,Wicked Choccy's,2068.1,1385.4,-682.7,33.01,1553.733,1535.638,-18.096,0.3301,0.5984,0.0116,0.5927,1.0,0.4427,0.8811,STRONG RECOMMEND,Low,MODERATE,
US-2024-121160-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Interior,Wicked Choccy's,Wicked Choccy's,1116.6,1116.6,0.0,0.0,1567.282,1567.282,0.0,0.0,0.6763,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-121160-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Interior,Lot's O' Nuts,Wicked Choccy's,2068.1,1385.4,-682.7,33.01,1563.863,1565.552,1.689,0.3301,0.5984,-0.0011,0.5927,1.0,0.4408,0.8811,STRONG RECOMMEND,Low,MODERATE,
US-2024-102610-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Gulf,Wicked Choccy's,Wicked Choccy's,567.8,567.8,0.0,0.0,1564.756,1564.756,0.0,0.0,0.8354,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-102610-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Gulf,Wicked Choccy's,Wicked Choccy's,567.8,567.8,0.0,0.0,1495.277,1495.277,0.0,0.0,0.8354,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-105144-CHO-FUD-51000,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,Interior,Lot's O' Nuts,Wicked Choccy's,2068.1,1385.4,-682.7,33.01,1513.369,1471.261,-42.108,0.3301,0.5984,0.0278,0.5927,1.0,0.4451,0.8811,STRONG RECOMMEND,Low,MODERATE,
US-2024-156083-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Gulf,Lot's O' Nuts,Wicked Choccy's,1817.6,201.3,-1616.3,88.93,1611.821,1553.899,-57.922,0.8893,0.9417,0.0359,0.5927,1.0,0.7558,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2024-122672-CHO-FUD-51000,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1552.468,1552.468,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-121160-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Interior,Wicked Choccy's,Wicked Choccy's,1116.6,1116.6,0.0,0.0,1569.88,1569.88,0.0,0.0,0.6763,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-102610-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Gulf,Lot's O' Nuts,Wicked Choccy's,1817.6,201.3,-1616.3,88.93,1595.87,1544.031,-51.839,0.8893,0.9417,0.0325,0.5927,1.0,0.7553,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2024-122672-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Atlantic,Wicked Choccy's,Wicked Choccy's,1666.6,1666.6,0.0,0.0,1534.576,1534.576,0.0,0.0,0.5169,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-168116-OTH-GUM-21000,OTH-GUM-21000,Wonka Gum,Other,Gulf,Secret Factory,The Other Factory,1303.8,941.9,-361.9,27.76,1593.874,1573.774,-20.1,0.2776,0.727,0.0126,0.9902,0.6,0.4537,0.8811,STRONG RECOMMEND,Medium,MODERATE,minority_factory
US-2024-102610-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Gulf,Lot's O' Nuts,Wicked Choccy's,1817.6,201.3,-1616.3,88.93,1554.134,1488.499,-65.634,0.8893,0.9417,0.0422,0.5927,1.0,0.7567,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2024-147760-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Gulf,Wicked Choccy's,Wicked Choccy's,567.8,567.8,0.0,0.0,1511.252,1511.252,0.0,0.0,0.8354,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-102925-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1522.407,1522.407,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-102925-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Atlantic,Wicked Choccy's,Wicked Choccy's,1666.6,1666.6,0.0,0.0,1601.623,1601.623,0.0,0.0,0.5169,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-102925-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1522.407,1522.407,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-154732-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Interior,Wicked Choccy's,Wicked Choccy's,1116.6,1116.6,0.0,0.0,1453.013,1453.013,0.0,0.0,0.6763,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-102925-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Atlantic,Wicked Choccy's,Wicked Choccy's,1666.6,1666.6,0.0,0.0,1497.249,1497.249,0.0,0.0,0.5169,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-102925-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1597.128,1597.128,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-107272-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1575.298,1564.972,-10.327,0.1241,-0.0001,0.0066,0.5927,1.0,0.2099,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2024-118213-OTH-GUM-21000,OTH-GUM-21000,Wonka Gum,Other,Interior,Secret Factory,The Other Factory,941.0,781.7,-159.3,16.93,1553.238,1550.41,-2.828,0.1693,0.7734,0.0018,0.9902,0.6,0.4204,0.7997,STRONG RECOMMEND,Medium,LOW,minority_factory
US-2024-102925-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1532.395,1532.395,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-118213-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Interior,Wicked Choccy's,Wicked Choccy's,1116.6,1116.6,0.0,0.0,1565.813,1565.813,0.0,0.0,0.6763,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-157196-CHO-NUT-13000,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,Pacific,Lot's O' Nuts,Wicked Choccy's,3939.3,3450.5,-488.8,12.41,1343.494,1345.716,2.222,0.1241,-0.0001,-0.0017,0.5927,1.0,0.2086,0.8811,MODERATE RECOMMEND,Low,LOW,
US-2024-118213-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Interior,Wicked Choccy's,Wicked Choccy's,1116.6,1116.6,0.0,0.0,1574.087,1574.087,0.0,0.0,0.6763,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-102925-CHO-TRI-54000,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,Atlantic,Wicked Choccy's,Wicked Choccy's,1666.6,1666.6,0.0,0.0,1559.46,1559.46,0.0,0.0,0.5169,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
US-2024-107272-CHO-MIL-31000,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,Pacific,Wicked Choccy's,Lot's O' Nuts,2428.5,614.5,-1814.0,74.7,1598.686,1454.039,-144.646,0.747,0.8219,0.0905,0.4416,1.0,0.6504,0.8811,STRONG RECOMMEND,Low,HIGH,
US-2024-116225-CHO-SCR-58000,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,Atlantic,Lot's O' Nuts,Lot's O' Nuts,703.1,703.1,0.0,0.0,1545.803,1545.803,0.0,0.0,0.7962,0.0,0.0,1.0,0.0,0.0,NO CHANGE,Low,NEGLIGIBLE,
